,pred_f,pred_sum,immoral,text
5423,0.13488775,0,,얘 선픽 좋져?
5424,0.4356773,1,,"천상계 아지르 장인들 룬, 템 따라서 써보고 느낀건신화템부여왕 루덴 리안드리 외에도영겁이나 만년서리도 은근 좋음균열도 챌 아지르 장인랭킹 1위가 종종 쓰긴하던데 이건 잘 모르겠다..룬은정복자 치속 유성 콩콩이 칼날비까진 좋고선제공격 감전도 쓸 상황 많진 않지만 은근 괜찮은 듯"
5425,0.08978006,0,,왜 탑 티어가 미드보다 높냐?
5426,0.43284717,2,,똥챔똥챔 거려도 라인전은 강캐라 만나면 짜증나긴 함.사거리가 워낙 길어서 방심하다 이게 죽어?하는 킬각이 나오기도 함
5427,0.2961506,1,,아지르 장인분들 아지르 룬 어케 드나요
5428,0.4299326,2,,옛날에는 히히 wq평해도 마나는 많이 안 딸렸는데지금은 침착이랑 마순팔 들어도 마나관리 힘들더라지금은 W를 많이쓰고 Q를 정말 아껴서 마나관리를해야함 그러면서 6렙까지만 찍어도 마나는 안딸림
5429,0.103806585,0,,왜 다시 5티어로 회귀하냐
5430,0.28246194,0,,롤체 아지르 너프좀
5431,0.38688558,1,1.0,E 챔프에 막히는거 패치좀 어떤 벌레챔프가 이동기가 cc기도 아닌 챔프한테 막히냐
5432,0.2547846,0,,평타 찰진 챔프중 하나
5433,0.9678904,4,1.0,자르반 eq처럼 이새끼 e관통에어본 되면 ㅈㄴ 재밌겠네 ㅋㅋ놀랍게도 옛날에는 실제로 e에 에어본이 있었습니다
5434,0.17602174,0,,솔직히 이 정도로 티어 낮을 챔피언은 아닌거 같음
5435,0.52503633,2,,근데 얘 왜 원딜로 안씀? 그냥 보기엔 괜찮아 보이던데 이유가 따로있는건가?메이지 기준으로 DPS가 높은거지 원딜 기준으로 따지면 조건부라 무리임 그렇다고 직스나 베이가처럼 비원딜로서 변수가 있는 것도 아니고
5436,0.6179901,3,,근데 얘 왜 원딜로 안씀? 그냥 보기엔 괜찮아 보이던데 이유가 따로있는건가?
5437,0.22587617,0,,픽률 왜이렇게 높음
5438,0.4826842,1,,얜 진짜 라일라이 좋아보이는데 왜 아이템 표본에없냐 ㅋㅋ
5439,0.6882283,3,1.0,확실히 후반에 존나 재밌음ㅋㅋ
5440,0.28141865,1,,W평 극한으로 사용하고 마지막에 q평 사용해봐요마나도 괜찮을거고 라인전도 쌜거에요
5441,0.555461,2,1.0,ㅇㅇ 그니까 초반라인전 병신으로 설계한거임 찡찡대지마셈 초반 아지르한테 q쿨이랑 마나쥐어주면 무적임
5442,0.47085133,1,1.0,마나너프하고 wq3번찌르면 마나를 다쓰는데 라인전을 어케함 ㅅㅂ
5443,0.2705674,0,,분명 하라고 만든 챔일텐데 천상계의 전유물이 되어버림
5444,0.30380726,0,1.0,페이커때문에 아지르 또 너프되겠네 씹
5445,0.6949616,3,,옛날에는 히히 wq평해도 마나는 많이 안 딸렸는데지금은 침착이랑 마순팔 들어도 마나관리 힘들더라
5446,0.7217622,3,,숙련도 있으면 쓸만함 좋은건 아니고
5447,0.80224544,4,1.0,라인전 ㅈ같은거 맞는데 맞는 말 하는 사람들 왜 비추먹음
5448,0.5815362,2,,라인전 수행능력이랑 플레이메이킹 능력이 진짜 말도안됨
5449,0.70537364,3,,아지르 나오면 수성이 길어져서 게임이 지루함 예전 빅토르 vs 아지르 잘나갈때 ㄹㅇ 수면제
5450,0.34982815,2,,르블랑 상대 어찌하나요이제 요네 이렐리아 제라스 제드 같은건 어느정도 상대 가능한데르블랑은 어찌 상대해야할지 모르겠음밴 하세요 장인들도 르블랑 밴함
5451,0.7014955,3,1.0,시발 한타에서 궁 좀 맛있게 쓸라하면 다 뒤져있노 ㅋㅋ
5452,0.38929063,2,,롤하면서 1년동안 애를 본적이 없네
5453,0.41653433,1,,지금 오랜만에 아지르 개좋은거같은데 너프먹을거같긴함
5454,0.06749725,0,,얘 챌구간 통계에서 OP티어네 너프 당할듯 쩔수없지.
5455,0.66712177,3,,라인전 초반때 q 최대한 안쓰고 버티면서 중후반 가면 빛본다고 생각함
5456,0.5356945,1,1.0,아무리해봐도 지금 아지르 개좋은데 묻혀있네 올라와라 넌 3티어 성능이아니야
5457,0.6631258,3,,날먹딜교가 가능한가? O후반이 좋은가? O혼자서 메이킹이 가능한가? O???????
5458,0.08784759,0,,얘 왜 픽률이 5퍼가 넘음..?
5459,0.9190056,4,1.0,브실골플애들 왜케 미드 아지르 좋아함? 주제에 맞는 챔하자 제발 ㅋㅋㅋㅋ
5460,0.6447157,2,,아지르 너프좀 더해야됨 개좆사기
5461,0.7483613,4,,외국 롤 짤중에 그거 생각난다“유미같은 유틸이랑 같이 봇라인전을 할바엔 걍 꿀열매가 내 서폿이였음 좋겠다.”
5462,0.059816834,0,,이거하는 새끼들 받는 점수 5lp로 고정해야함
5463,0.80126673,4,1.0,왜 시발 유미 장인 랭킹에 있는 애새끼들은 전부다 여자인거마냥 햄쬬 할랑 원딜그루밍 이런 닉 쳐씀? 이런 닉쓰고 유미하는 애들거시기 벅벅 긁으면서 챗으로 화이팅~ 이지랄하는거 진심 고추 강제로 때버리고 싶노..
5464,0.80197954,4,1.0,역겨운 혜 지챔이라 해본적도 없는데 라면챔 라면챔 거리길래 진짜 되나 싶어서 친구들이랑 자랭하면서 해봤는데 라면 쳐먹으면서 발가락으로 E만 딸깍딸깍 거려도 진짜 됨ㅋㅋㅋ
5465,0.6268661,3,,이거 원챔하는 애들은 롤 뭔 재미로 함?뭔재미긴 뭔재미야 팀원들 4대5 하면서 죽는데 라면먹으면서 훈수하는 재미지
5466,0.71048653,3,,유미로 듀오해서 올라간것도 문제지만 여자 좋다고 헤헤 하는 방구석 히키코모리 듀오해주는 물소가 더 문제임
5467,0.6557985,2,1.0,이새끼들고 냥냥거리는놈 보이면 걍 없는새끼라 생각하고 겜하는게 편함
5468,0.4667229,2,1.0,이걸 픽하는 새끼들은 이길생각이 없는건가
5469,0.32169348,1,,유미도 이제 3티어니까 원딜들이 분발좀 해야겠네
5470,0.8601059,4,,유미 장인 보면 싹다 여왕벌 듀요로 올라온 년들 밖에 없다 ㅋㅋㅋㅋㅋㅋ
5471,0.38363412,2,,ㅋㅋㅋㅋㅋㅋㅋㅋwtㅋㅋㅋㅋㅋㅋㅋㅋ 여러분들 유미 랭킹 장인 2위ㅇㄷㄱㄹㅁ<  이사람 유미 원챔 유전데  같이 듀오 하는 오빠가 마스터부터 그마 아디 까지 있어서 팀으로 만날 때 까지 저격해서 같이 바텀 듀오 가고 상대로 만나면 0ㅓ뷰징 하네요 ...레전드물소와오빠
5472,0.17744106,0,,진지하게 w타고있으면 채팅도 못쓰게 해야함
5473,0.3687917,1,,매드무비가 제일 볼품없는 서폿 챔프 1위매드무비가 볼품없다(x)매드무비가 없다(o)매드는 많다(o)
5474,0.7241537,3,1.0,얘 하는애들 특징이 원딜 타재끼면서 원딜 못하면 옆에서 채팅으로 긁음... 지는 라면이나 먹으면서 e q 딸깍만 하구 정작 시야점수보면 15분에 3점임 걍 삭제가 답이다~
5475,0.22085093,0,,유미는 티어 3단계씩 낮춰라
5476,0.27625388,0,,유미 하는 애들은 져야 점수받냐?왜 하는 애들마다 다 겜 못 망쳐서 안달임?
5477,0.4132967,3,,밑댓 더 붙히자면 DH리 까지 하고마잉 ~
5478,0.6363666,2,,얘 힐 보호막 이런거 다 없애고책으로 아군 챔피언 짧은거리 순간이동 시켜주는 컨셉으로 바뀌면 너무 개사기일려나?
5479,0.1689858,0,,얘가 W쓰면 컨트롤 필요 없다는 그 신챔임?
5480,0.4846617,1,,누가 귀여운가나피리 추유미 비추
5481,0.18391952,0,,교장선생님...
5482,0.7803892,3,,4티어라고는 믿을 수 없는 밴픽률
5483,0.13608544,0,,이거 원챔하는 애들은 롤 뭔 재미로 함?
5484,0.11696808,0,,얘가 내리는 경우 3개와드 막타를 치거나원딜이 물리거나w 잘못눌렀을때
5485,0.3910839,1,,진짜 유미선픽박으면 채팅은 막아주면 안되냐
5486,0.1116438,0,,이 새끼 밴하는 사람의 99%는 상대로 나오는게 싫은게 아니라 우리팀으로 나오는게 싫어서 밴하는거다
5487,0.24095994,0,,그랩챔 나오면 좀 하지말라고
5488,0.27685466,1,,걍 원딜이랑 받는뎀 나눠받게 하면 안되냐?
5489,0.39165115,2,,떤질때 제일 좋은챔피언.탑승만 시켜놓으면됨 제1재도 안먹고 마우스 조작할필요도 없이 T롤링 다됨.
5490,0.34653822,1,,"킬 원딜한테 들어가게 하고받은 피해, 마나 소모 나눠 받게 하고w 패시브에 강인함 달아줬으면"
5491,0.32635677,0,,캣타워판독기<<<제발 너 때문에 흘린 원딜의 눈물이 한강을 이루고있음
5492,0.45858622,2,,난 그래도 잘하는유미만나면 좋던데유미유저가 아니면 유미를 잘함
5493,0.9101739,4,,유미의 순기능: 누누로 트롤하던 유저들 다 유미로 갈아타서 누누 이미지 세탁 시켜줌ㅋㅋ
5494,0.8652742,4,1.0,혜 지
5495,0.43495822,2,,유미하는것들은 라인전갈떄 지 유미데리고 해야함
5496,0.5950845,3,,충격적인 사실유미는 여자보다 남자가 많이한다
5497,0.104187384,0,,픽 하는거 만으로도 트롤이고 패작임
5498,0.22911394,0,,이거 원챔하는 애들은 롤 뭔 재미로 함?협곡 지형지물 구경하는 재미로 하는거같음
5499,0.25671133,0,1.0,이 나비탕 하는 버스충들은 지가 원딜이고 나머지 팀원 5명이 서폿인줄 암
5500,0.2182577,0,,이정도면 유미 자주 만나는사람이 잘못한수준임. 고티어는 듀오 아니면 써먹기 힘든수준으로 망했고 대부분 저티어로 내려갔는데 유미를 계속 만난다는건 본인이 얼마나 게임을 개판으로 했는지 생각좀 해봐야됨
5501,0.4378674,2,,트타유미짱조음
5502,0.93158406,4,1.0,아 진짜 이새끼 진지하게 탑승 거부 시스템 안 만드냐? 이새끼 모스트가 지 원딜 맘에 안 든다고 3분 만에 아무 말도 없이 미드로 쳐 기어와서 핑은 듣지도 않고 겸치 뺏고 잠수 타던데 진짜 개줫같다 ㅋㅋㅋㅋㅋㅋㅋ
5503,0.1721548,0,,내구도패치 다시 한다고 하니 탱폿뒤에서 편하게 딜하던 원딜분들은 긴장좀 하셔야될듯
5504,0.8751305,4,,유미나오면 콩콩이 블클 시비르 하셈. 유미랑 잘어울림
5505,0.48664802,2,,10판 유미가 1000판 유미보다 잘 함
5506,0.6317154,2,1.0,개 병신챔
5507,0.55360556,2,,리메이크 전준수한 딜좋은 힐궁에는 하드 cc개혜 지이긴 한데 초보자가 하기 좋음리메이크 후딜 x힐 x하드cc x패시브 -> 평타 후 보호막 없어짐삭제좀
5508,0.17077357,0,,구조상 원챔이 불가능한데 원챔이 그 어느 서폿챔보다 많은 이상한 챔피언
5509,0.7983705,4,1.0,걍 이새끼 선픽하는새끼있으면 패드립하고 닷지하셈 이새끼나 모르가나 선픽한새끼중에 정상인 새끼를 못봄
5510,0.66685647,2,,얘 리워크할때 궁을 움직이게 해놓으면 할거 더 많아질거라 생각했나봄현실은 타고만있어도 힐이 자동으로 들어가고 잠수타다 e한번만 눌러도 1인분임
5511,0.35385656,1,1.0,서폿은 원딜을 유기해도 즐겜이 가능하지만원딜은 서폿을 유기하면 게임내내 전광판에 박제됨앞으로 유미를 보면 픽을 맞춰서 최대한 유기안당하길 바람
5512,0.34256884,1,1.0,이새끼로 이겼을시 얻는 포인트 4배 깎아야함
5513,0.8680847,4,,유미가 듀오일 경우:이미 우리 원딜이 2대 1이 가능함유미가 듀오가 아닐경우:2대 1이 가능하도록 훈련(훈수)시킴
5514,0.41345882,2,,이따구로 만들거면 그냥 걸어다니게 하지;쓸데없이 고집 부리네;리멕전에는 w 적응형 능력치 덕분에 중후반가면 아무것도 안하고 힐만줘도 1인분 가능했고원딜 역량 딸린다 싶으면 피지컬 좋은 아군한테 타서서포팅만 해주면 겜 뒤집기라도 가능했지이제 이거 쓰는거 자체가 100% 민폐야;
5515,0.6503888,2,1.0,유미충 유형1. 지는 버스만 타면서 원딜이 2ㄷ1하는거 구박함2. 원딜 질려서 미드나 정글러한테 붙어서 키울거라고 ㅈㄹ떨다가상대바텀이 로망와서 팀원들 터지면 왤케 못하냐고 훈수둠글고 얘네 둘다 지는 어시 개 1잘 처먹어서 1인분이 나옴아무리 초보자용 챔이어도 마우스 없이 플래이하는 챔은 에바지8살짜리 잼민이도 얘잡으면 1인분 하겠네제발 유미좀 삭제해라 라2엇
5516,0.870752,4,1.0,제발 이 ㅅㄲ좀 삭제해줘원딜할때 이거 칼픽하는애 나오면거의 90퍼가 붙어서경험치만 쳐빠는 날먹충이고가끔가다 유미정글 하는 ㅅㄲ들 보면대가리 멀쩡하게 달려있는지 궁금함
5517,0.6918853,3,,지금 탱 서폿이 대세인데 유미하는 벌레같은년들은 생각없이 사는 버러지라고 보면된다
5518,0.8930374,4,,유미 장인랭킹에있는 원챔충들 죄다 오빠하나씩 달고있는거 실화냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ솔랭으로 올린놈이라곤 찾아볼수가없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
5519,0.5979531,3,,실버 탑유저>>>>>>>>>다이아유미원챔
5520,0.098652676,0,,분명히 귀엽긴 하다만........
5521,0.4895085,2,,잘하는 탱폿유저는 이미 다 올라가고 즐겜하는 서폿유저는 유미하고 있음유미를 자주 만나면 본인멘탈과 실력을 점검해보길 바람내가 얼마나 자주 던지고 꼬라박았는지 지금티어에서 승률 50%라는건 본인실력임
5522,0.37637678,2,,제리가 떡상중이라 파트너인 유미도 동반상승중이라고함. 유미탓할시간에 제리 연습하세요https://youtu.be/eHHmXxm2X0A
5523,0.7931867,4,,버스기사처럼 잘할생각은 안하고 자기가 실력부족한거 인정못하고 꼭 유미탓만하는사람들이 있음. 유미나와서 2vs2 라인전 이기면 그때가서 남탓하셈. 실력은 현지인이면서 누굴탓함 딱 거기가 자기 실력이구만
5524,0.213149,0,,자 서폿님 따라해보세요. “그랩”“유미”
5525,0.64678776,3,,브루저 어렵다는 개소리좀 작작하셈 이새끼 서폿이랑 cc걸고 점사하면 브루저고탱커고 다 갈아마심
5526,0.5213074,2,1.0,이씹고아련은 뭐만하면 버프쳐해주네 ㅋㅋ
5527,0.4127807,1,1.0,이 새끼 삭제좀 해주셈
5528,0.24239567,0,,도대체 왜하는거임? 라인전 수동적이고 혼자서 할수있는거 아무것도 없고 cc 맞으면 끝이고.. 아무 장점없는데안그런챔이 어디있음? 탱커 브루저 제외하고
5529,0.14823402,0,,아펠은 하루종일 지하에박혀있어도 관심도없는데얘는 잠깐떨어졌다하면 버프ㅋㅋ
5530,0.43024743,2,,개사기인듯 개사기아닌듯 개사기인챔
5531,0.47669122,1,,버프 왜함? 진짜 모름
5532,0.33135635,1,,얘 나머지 눈도 가려라더가리면 리신되서 더쌔진다
5533,0.28311753,1,,솔직히 탱폿 할때 우리 원딜이 카이사 말고 사미라 픽해주는게 더 반가움. 다른 원딜처럼 뒤에서 평타만 쏘는게 아니라 같이 들어가줘서 단순 고기방패로 쓰이는개 아니라 같이 싸우는게 체감됨.
5534,0.30750957,0,,"걍 q,r 생명력 흡수 66%적용되는거 다시 롤백해줬으면 좋겠음. 그때랑 다르게 굶사 도 사라지고,  피흡 아이템도 너프 2번 정도 먹어서 그 당시 궁만 돌리면 피흡하는 사미라 안나올거같은데."
5535,0.12886798,0,,징수 팔다리 잘라야함이제 하다하다 신화템 건너뛰고 1코어로 감밸류가 너무 높음 ㄹㅇ그리고 무대 버프좀 제발
5536,0.054239217,0,1.0,이새기 버프한다 어쩌냐;;원챔인데 밴되서 더 못하겠네
5537,0.28176084,1,,아무리 요즘 구려도 재밌어서 못버리겠음
5538,0.17529581,0,,이제는 인피가 더 나은듯
5539,0.533265,2,,'근접싸움을 선호하는 원거리딜러'
5540,0.20895846,1,,사미라는 황밸인거같은데 무대는 리워크좀해라최소 치명타 50%고정정도만 해도 쓸만하지않음?
5541,0.54540604,2,,드락 너프 씨게 먹었던데 이제 징수의 총 -> 무한의 대검 가야 되나
5542,0.17359336,0,,사미라로 드락 별로라는 소리가 있는데 드락은 하위템이 롱소드 박박이라 가는거임 무대가 후반이 훨씬 좋긴 하지만 하위템 뽑기전에 터지면 답없음
5543,0.15525669,0,,서폿이 잘하면 무조건 이기는 챔프
5544,0.36644888,2,,드락 왜가는지 이해가 안됨;; 드락보다 무대가 훨씬 난데
5545,0.12230627,0,,거의 모든 원딜을 이기지만 스카너한테 지는 챔이 있다?
5546,0.40280733,1,1.0,아직까지 사미라 사기라고 물고빠는 애들은 롤알못임.걍 지금은 구데기 맞음. 우리팀 원딜 아직도 사미라 하고있는거 보면 싸대기 마렵다..
5547,0.2586281,0,,1코도 안뜬 이새끼한테 2코뜬 에코가 질뻔한거 보고 충격받음그정도템차는 몰왕뜬 이렐도 감당못할텐데 에코가피 절반까일때까지 가만히있다가 싸우기시작했냐
5548,0.5449123,2,,속보) 이새끼 버그나서드락 대상지정불가 상태로 궁 돌려져서지금 지표 떡상함ㅋㅋ궁 돌리는 도중에 킬들어오는건 안되는데평타나 스킬로 킬먹고 궁쓰면 안풀림ㅋㅋ
5549,0.2976116,0,,장인들도 드락사르 버린다 무대 좋은진 모르겠는데 드락보단 좋을듯
5550,0.3452941,1,1.0,고정밴이다 씹련
5551,0.09656951,0,,아브실 일겜 원딜 단골손님
5552,0.14823402,0,,아펠은 하루종일 지하에박혀있어도 관심도없는데얘는 잠깐떨어졌다하면 버프ㅋㅋ
5553,0.31516594,1,,제발 CC폿해줘 제발
5554,0.23676969,0,,서폿 입장에서 사미라 유저 인식은정글 입장에서 야스오 유저 인식이랑 같지않음?
5555,0.17018001,0,,톱날단검만 올리고 1코어 철갑궁 괜찮은거같음. 생존력을 빠르게 끌어오니까 훨씬 안정적인듯장인랭킹 1위분이 이템트리 쓰고있음
5556,0.7553824,3,,"다른 원딜챔들보다 잘컸을때의 존재감이 큼. 기회만 잡히면 그때부턴 무한킬이라서 정글이와도 이길수있을까? 하는 의문이 먼저 들게됨. 애쉬 6/0/1, 바루스5/0/2 보다 사미라4/0/0이 더 무서움"
5557,0.18940172,0,,"원딜계의 유미. 무지성 선픽해놓고 서포터가 조합 맞춰줘야됨. w는 딜링기로 쓰다가 cc 쳐맞고 산화하고 팔 긴 원딜이나 제라스, 럭스같이 포킹 좋은 캐릭터 나오면 라인전에서 하루종일 쳐맞다가 암것도 못하고 게임 끝남. 초중반에 잘컸다고해도 후반 죽창전으로 가면 힘이 빠져서 역전패 당하는경우도 흔함. 3티어에 밴율이 27퍼 괜히 찍는거 아님"
5558,0.7320746,3,1.0,지랄을해라
5559,0.4355405,2,,혼자서 앞으로 꼴아박을때마다 2킬씩 나오는 개날먹
5560,0.31249002,2,,너프드락사미라 써봤는데 원래는 2코였을때는 드락사르가 딜 더 잘 나왔는데 이젠 2코일때도 무대가 더 잘 나오는듯
5561,0.25461522,1,,지표나락갔네
5562,0.8948442,4,,징수가서 킬은 다 쳐먹고 신나서 스로잉해서 다 토하는 모습이어젯밤 술자리에 다녀온 내 동생의 모습과 같구나
5563,0.32115033,1,,서포터 의존도가 너무 큰 챔
5564,0.86915135,4,,궁예
5565,0.47044978,2,,잘크면 슥슥슥슥하면 쿼드라ㅋㅋ
5566,0.36004043,1,1.0,사기든 별로든 간에 잘 크면 절대 못 막고 말리면 제압골 딸때까지 붕신임
5567,0.35636362,2,,캐릭성능이 좋다고해서 파일럿까지 1류는 아닙니다
5568,0.26070333,0,,최소한의 성장만 해도 잼민이식 오락실 철권으로 펜타킬가능
5569,0.3329507,1,1.0,벡스 패시브랑 얘 cc기 패시브는 존나 억지로 넣은것같음둘다 타당하게 들어간건데 뭔 개솔?벡스는 애초에 돌진기 많은 메타 카운터치는 유일한수준의 ap챔 낸거고사미라는 짧은 사거리를 보완하기위해 탱폿과 시너지 맞게탑 미드로 안쓰고 원딜로 쓸수있게 넣은건데?
5570,0.620851,2,1.0,벡스 패시브랑 얘 cc기 패시브는 존나 억지로 넣은것같음
5571,0.59516776,3,1.0,밑에 뭔 상황이길래 저런 ㅂㅅ같은 소리를 하는거임?
5572,0.5228121,2,,"상위티어나 대처 쉬워서 선픽 못하고 한타때 포커싱 당하는거지, 플레까지는 그냥 서폿이랑 조합맞춰서 선픽 뽑아도 됨."
5573,0.88564223,4,1.0,ㅈ날먹 사기련 ㅋㅋ
5574,0.4079458,2,,"원딜들 이거 못 이기면서 대체 왜 열어놓는 거임? 진짜 이해가 아예 안가...그렇다고 자기가 가져오는 것도 아니야, 맨날 사미라 열어놓고 처맞고 있음자기가 안하면서 못이기는 픽이면 막는 게 정상 아님???"
5575,0.37583727,1,1.0,브루저 어렵다는 개소리좀 작작하셈 이새끼 서폿이랑 cc걸고 점사하면 브루저고탱커고 다 갈아마심사미라로 점사 이러네 ㅋㅋ 크라켄들고 카이팅할거임? 지금 사미라 철갑궁 너프먹어서 안정성 낮아서 예전만큼 ㅈ사기는 아닌데 여전히 애들 사미라 ptsd걸려서 억까장인 글마저 개추박냐
5576,0.16353914,0,1.0,얘 팀에 있으면 닷지마려움.ㄹㅇ 극혐픽
5577,0.49740726,1,,얘 그냥 하위티어 개사기챔임 살짝 카타리나 같은 애라서
5578,0.33156142,0,,에이 나도 개똥챔 케틀버리고 사미라나 해야겠다
5579,0.67398286,2,1.0,말리면 ㅈ됨 절대 말리면 안되고 내가 살 수 있는 각만 들어가야함 말리면 게임 지거나 상체 해줘 해야함
5580,0.8135452,4,,진짜 원딜 사미라 = 서폿 유미 = 미드 야스오 = 탑 베인 = 정글 니달리임
5581,0.7287368,3,,도대체 왜하는거임? 라인전 수동적이고 혼자서 할수있는거 아무것도 없고 cc 맞으면 끝이고.. 아무 장점없는데
5582,0.7129345,3,,이걸로 나피리한테 뒤지면 그냥 병신임
5583,0.74525917,3,,Q사거리 500까고 e 킬관여시 쿨초 삭제시키고 w 투사체 증발삭제시키면 황밸임
5584,0.5518146,2,1.0,1코도 안뜬 이새끼한테 2코뜬 에코가 질뻔한거 보고 충격받음
5585,0.29238245,0,,"사미라, 카이사, 트타, 제리, 베인, 이즈가 선픽으로 나오면 합법유미픽 가능합니다"
5586,0.72668993,3,1.0,픽창에 이새끼 올려놓고 카이사픽하니깐 럭스로 바꾼 씹새끼찾음
5587,0.810487,3,,원딜입장에서 못하면 제일 답답한 서폿 블츠마냥 하는애들 죽이고싶음넌 꼭 서폿으로 유미 럭스 제라스 3명 돌아가면서 나와라
5588,0.53071064,3,,이놈으로 비전이나 아리궁 점멸등 예측 해서 끌면 뽕맛지림
5589,0.20166183,0,,지표만 봐도 빙결보다 여진이 승률이 4퍼센트가 높음챌구간 서폿들도 유틸 상대할때마저 여진드는데 여진쓰레쉬는 1티어급 성능인데 빙결들면서 메인룬 버려서 2티어 박혀있음
5590,0.328466,1,,(원딜이 W안타줌)쓰레쉬: 우는 감표이것이 롤 최강의 귀요미
5591,0.29362446,1,,적팀:쓰레쉬우리팀:트래쉬
5592,0.58920264,3,,제발 이제 얘로 빙결들지마요 빙결 둔화 20이라 얘 1렙 e랑 똑같아서 얘 원래부터 여진이랑 잘 맞기도 했고 여진이 훨 좋아요
5593,0.44863096,1,,그랩 하나도 못 맞추다가. 킬각되면 개같이 뛰어와서 ER점화로 현상금 먹는 모습이 자주 보이는 챔프
5594,0.3395763,1,,어떻게 궁극기가 베이가 일반스킬 하위호환 ㅋㅋ
5595,0.35920945,2,,블츠에 익숙한 사람은 q가 느려터져서 답답한데쓰레쉬에 익숙한 사람은 오히려 심리전이 되서 장점으로 꼽음
5596,0.55019486,2,,어제 이걸로 솔랭 돌렸는데 그랩 다 빗나가고 개벌레마냥 라인전해서 당연히 원딜이 존나 화내겠지 하고 미리 죄송해요 했는데 ㄱㅊㄱㅊ 하길래 전적보니까 유미 럭스 제라스 돌려가면서 나왔더라
5597,0.60408986,2,,얘 왜 안함? 원딜지키기 개좋은데
5598,0.83901703,4,,근본
5599,0.36542562,1,,탱x 그랩달린 유틸o굳이 따지면 쓰레쉬랑 레나타를 똑같은 분류로 보는게 맞음
5600,0.3512024,1,,쓰레쉬하다가 다른 그랩챔하면 적응이 안되더라 ㅋㅋㅋㅋ
5601,0.41102934,2,,이거 왜 스 킨 붙여서 쓰면 부적절한거로 나오냐
5602,0.6676452,4,,갠적으로 서사 이하 쓰레쉬 스 킨중에선 삼성이 가장 베스트라고 생각함하얀색이라 깔끔하고 그랩이랑 랜턴에 특유의 이어폰 느낌이 굉장이 좋음단점은 옛날 스 킨이라 바지랑 신발이 좀 구리다는건데 등급이 일반 스 킨이라 싼거 생각하면 충분히 커버 됨
5603,0.6135876,2,,원딜입장에서 못하면 제일 답답한 서폿 블츠마냥 하는애들 죽이고싶음
5604,0.5274557,2,,피오라나 이새끼나 다를게 없는거같으면 개추 일라는 약한 실력챔이면 비추 ㅋㅋ
5605,0.564263,2,1.0,이새1끼 템나오고 e한번맞으면 반피나감 개씨1발련
5606,0.34830967,1,,e만 피하면 이긴다는건 일라 입장에선 e만 맞추면 이긴다는거잖아
5607,0.19627267,0,,E를 라인전에서 한번만 맞아도 바로 상황이 역전되는데이걸 너프 안해? 진짜 독하다 독해
5608,0.37625346,1,1.0,일라 쉴드치는 새ㄲ1들 브루저중에 얼건가고도 딜 이따구로 처 나오는 챔프있음 말해봐라. 방마저계수도 없는 일라오이가 이런 컨셉으로 나온 크산테보다 딜이 잘 나오면 양심상 약코는 하지 말아야지 ㅋㅋ장판슬로우로 확정으로 E 맞추면서 E판정 어쩌구저쩌구~일라오이너프당하면 티어 색깔변하니까 아주 이를 악물어요.
5609,0.4777555,1,,촉수 공격모션중에 부숴지면 안때리게 패치해라 ㅋㅋ 아니 뭔 촉수가 사라졌는데 뒤끝이 있어 ㅋㅋ
5610,0.55866027,2,,얘하는애들도 충많고 은근히 약코 많음
5611,0.48513383,2,,일라오이 상대할때 e만 피하면 이길수 있구나(x)일라오이는 e만 맞히면 이기는구나(o)
5612,0.24997091,1,,일라오이 삭제 기원 🙏
5613,0.21708363,0,,상대탑이 얘면 우리탑이 알아서 잘해서 이새끼 라인전에서 찢어죽여주길 바라는게 베스트임 진짜. 얘상대로는 갱가기도 애매하고 가도 역관광당하기 너무좋아서 스트레스임
5614,0.14300862,0,,얼건을 가면 이속을 100으로 바뀌게 하자
5615,0.29980233,0,,e범위 900이 말이 안됨
5616,0.1022797,0,,넌 왜 너프 안먹냐?
5617,0.5309082,2,1.0,이새끼 상대로 원거리는 ㅇㅈ이지 ㅋㅋㅋ
5618,0.8898477,4,1.0,난 이색히를 만날때마다 개 좆같아서 5티어시절부터 모든 개 좆같은 리스크를 감수하고 이새끼밴하고 있음
5619,0.9118925,4,1.0,이 새끼 궁쿨 2배 E쿨 3배로 늘리면 씹황밸임 템도 다 쿨감을 쳐가는데 피흡에 슬로우에 심지어 뒤지기는 좇같이도 안뒤지면서 딜은 또 존나 쎔
5620,0.66900533,3,1.0,내가 탱컨데 후픽 이새끼 나오면 언젠가는 증사가라 영혼 끌려도 앵간치 버텨짐
5621,0.5652786,2,,e만 피하면 이긴다 xe만 피하면 반반 갈 수 있다 o
5622,0.8047056,3,1.0,진심 챔프삭제좀 라인복귀했는데 e한방 맞으면 피 70퍼 달고 이건 버그인지 아닌지 모르겠는데 촉수가 안보이는데 촉수한테 맞아 뒤질때 ㄹㅇ ㅈ같음
5623,0.90267134,4,,E어무이 없는 역대급 스킬 카밀 입치기동이랑 비빔
5624,0.17109628,0,,애 지금 이속 솔직히 너무 빠른데 이속 345만 되도 지표 어느정도 괜찮아질듯
